Lien_photo,name,age,status,sex,orientation_bisexual,orientation_gay,orientation_straight,body_type,diet,education,height,job,pets,smokes,question_1,question_2,question_3
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil16.jpg,Nicolas MAILLET,23,0,1,0,0,1,2,0,0,170.0,2,1,0,une compétition de danse,écouter avant de juger,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil11.jpg,Elias BEN BRAHIM,21,0,1,0,0,1,4,0,0,175.0,6,2,0,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,30,0,1,0,0,1,5,0,0,183.0,12,1,2,une compétition de memes,rire fort et souvent,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,37,0,1,0,0,1,4,0,0,168.0,15,1,1,une séance de karaoké,embrasser les petits bonheurs,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,38,3,1,0,0,1,5,0,0,180.0,12,1,1,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,30,0,1,0,0,1,5,0,0,185.0,3,0,0,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil7.jpg,Morgan POUILLY,32,0,1,0,0,1,5,0,0,185.0,6,0,0,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,40,0,1,0,1,0,4,0,0,178.0,12,1,0,une bataille de blagues,écouter avant de juger,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,39,0,0,0,0,1,7,0,0,173.0,18,1,0,une bataille de lip sync,faire de chaque repas une fête,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,26,0,1,0,0,1,2,0,0,175.0,6,0,0,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,35,0,0,0,0,1,2,0,0,175.0,1,0,0,une séance de karaoké,rire fort et souvent,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,29,0,1,0,0,1,2,0,0,178.0,2,0,0,une partie d'échecs,rester fidèle à soi-même,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,36,0,0,0,0,1,5,0,0,173.0,1,1,0,une session de gaming,faire de chaque repas une fête,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,26,0,1,0,0,1,8,0,0,168.0,6,0,1,un match de tennis de table,écouter avant de juger,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,24,2,0,1,0,0,1,1,0,190.0,8,2,0,une compétition de danse,coucher avec les étoiles,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,22,0,1,0,0,1,1,0,0,173.0,9,1,0,un marathon de films,jamais aller se coucher fâché,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,34,0,1,0,0,1,5,0,0,173.0,14,1,0,une bataille de blagues,se lever avec le soleil,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,23,0,0,0,0,1,4,1,0,168.0,9,1,2,une soirée de jeux de société,ne jamais dire non à une nouvelle aventure,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,25,2,1,1,0,0,5,0,0,170.0,10,1,0,une session de gaming,profiter de chaque moment,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil7.jpg,Morgan POUILLY,24,0,1,0,1,0,4,0,0,180.0,9,2,0,une bataille de blagues,rire fort et souvent,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,27,0,1,0,0,1,5,0,0,185.0,8,0,0,une course de sacs,profiter de chaque moment,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,21,0,1,0,0,1,2,0,0,173.0,4,0,2,une compétition de danse,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,42,0,1,0,1,0,4,0,0,190.0,12,1,0,une séance de karaoké,rester fidèle à soi-même,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,23,0,0,0,0,1,4,0,0,175.0,1,1,0,un quiz de culture pop,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,23,0,1,0,0,1,5,1,0,180.0,1,0,2,une compétition de danse,faire une bonne action chaque jour,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,43,0,0,0,0,1,4,0,0,170.0,18,2,1,une soirée de jeux de société,ne jamais dire non à une nouvelle aventure,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,22,0,1,0,0,1,5,0,0,168.0,1,1,0,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,33,0,0,0,0,1,4,0,0,168.0,12,1,0,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,32,0,0,0,0,1,2,0,0,163.0,15,1,0,une bataille de blagues,être toujours ouvert aux surprises,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,33,0,1,0,0,1,5,0,0,183.0,3,1,0,un marathon de films,jamais aller se coucher fâché,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,29,0,0,0,0,1,1,0,0,157.0,1,0,0,un duel de cuisine,garder une attitude positive quoi qu'il arrive,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,25,0,0,0,0,1,1,0,0,163.0,2,0,2,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,36,0,0,0,1,0,5,0,0,157.0,6,1,0,une compétition de memes,embrasser les petits bonheurs,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,33,0,1,0,0,1,5,0,0,183.0,3,1,0,une chasse au trésor en ville,écouter plus que parler,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil12.jpg,Vincent VAN VOLSEM,30,0,1,0,0,1,4,0,0,173.0,14,1,0,une course de pédalos,"toujours sourire, même sous la pluie",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,26,0,0,0,0,1,1,0,0,170.0,6,0,0,un concours de pâtisserie,prendre chaque jour comme un nouveau début,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,32,3,0,0,0,1,3,0,0,157.0,3,1,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,24,0,1,0,0,1,2,0,0,183.0,16,0,1,un quiz de culture pop,aimer comme s'il n'y avait pas de lendemain,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,28,0,0,0,0,1,7,0,0,173.0,8,0,0,une course de sacs,vivre et laisser vivre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,46,0,1,0,0,1,1,0,0,185.0,1,0,0,une course de sacs,profiter de chaque moment,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,31,0,0,0,0,1,4,0,0,163.0,4,1,0,une course de pédalos,jamais aller se coucher fâché,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,19,0,0,0,1,0,4,0,0,168.0,4,0,0,une partie de mini-golf,être toujours ouvert aux surprises,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,25,0,1,0,0,1,5,0,0,180.0,3,1,0,une chasse au trésor en ville,"choisir la joie, pas le jugement",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,25,2,0,1,0,0,3,1,0,168.0,8,1,1,une bataille de blagues,se lever avec le soleil,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,28,0,0,0,0,1,7,0,0,165.0,9,1,0,une compétition de danse,vivre et laisser vivre,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,28,0,0,0,0,1,3,1,0,170.0,1,1,1,une chasse au trésor en ville,rester fidèle à soi-même,Expanded_Dating
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,24,0,0,0,0,1,2,0,0,160.0,14,1,0,une partie de mini-golf,faire une bonne action chaque jour,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,19,0,0,0,0,1,3,0,0,157.0,9,1,0,une course de pédalos,vivre et laisser vivre,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,26,0,0,0,0,1,3,1,0,160.0,8,0,1,une bataille de lip sync,ne jamais dire non à une nouvelle aventure,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil11.jpg,Elias BEN BRAHIM,35,0,1,0,0,1,6,0,0,180.0,4,1,0,un duel de cuisine,rire fort et souvent,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,35,0,0,0,1,0,5,0,0,170.0,4,0,2,un marathon de films,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,31,0,0,0,0,1,6,0,0,168.0,8,1,0,un match de tennis de table,"choisir la joie, pas le jugement",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,29,0,1,0,0,1,4,0,0,175.0,3,1,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil11.jpg,Elias BEN BRAHIM,44,0,1,0,1,0,6,0,0,188.0,12,1,0,une bataille de blagues,écouter avant de juger,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,20,0,1,0,0,1,5,0,0,173.0,2,0,0,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,34,0,1,0,0,1,5,0,0,185.0,19,1,0,un marathon de films,jamais aller se coucher fâché,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,35,0,0,1,0,0,0,0,0,157.0,18,1,0,une soirée de jeux de société,rester fidèle à soi-même,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,25,0,1,0,0,1,4,0,0,173.0,3,0,0,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,29,0,0,0,0,1,4,0,0,163.0,7,1,1,une course de pédalos,"toujours sourire, même sous la pluie",je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,44,0,1,0,0,1,4,0,0,168.0,3,1,1,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,22,0,0,1,0,0,8,0,0,170.0,15,1,0,une bataille de lip sync,ne jamais dire non à une nouvelle aventure,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,18,0,0,0,0,1,3,0,0,163.0,9,0,0,une course de sacs,vivre et laisser vivre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil24.jpg,Quentin GUENEZ,29,0,1,0,0,1,4,0,0,183.0,12,0,1,une compétition de danse,toujours chercher à apprendre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,35,0,1,0,0,1,5,0,0,175.0,4,0,0,une compétition de memes,rire fort et souvent,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,33,2,1,0,0,1,2,0,0,173.0,1,0,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,27,0,0,0,0,1,7,0,0,170.0,10,1,2,une bataille de lip sync,ne jamais dire non à une nouvelle aventure,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,41,0,0,0,0,1,5,0,0,168.0,6,1,0,une course de drones,écouter avant de juger,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,59,0,0,0,0,1,4,0,0,168.0,10,0,0,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,28,0,1,0,0,1,2,0,0,183.0,1,0,2,un match de tennis de table,écouter avant de juger,je rêve secrètement de devenir une star
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,33,0,1,0,0,1,2,0,0,190.0,3,0,0,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,30,0,1,0,0,1,4,0,0,180.0,14,1,0,une compétition de memes,rire fort et souvent,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,33,0,1,0,0,1,2,0,0,185.0,1,0,2,un match de tennis de table,écouter avant de juger,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,26,0,1,0,0,1,2,0,0,183.0,15,1,0,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,32,0,0,0,0,1,1,0,0,170.0,2,1,1,un marathon de films,ne jamais dire non à une nouvelle aventure,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,32,0,1,0,1,0,5,0,0,175.0,2,1,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,26,0,1,0,1,0,2,0,0,178.0,4,1,0,une bataille de blagues,rire fort et souvent,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,58,0,1,0,0,1,4,2,0,170.0,1,1,0,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,22,0,0,0,0,1,2,0,0,160.0,1,0,0,une chasse au trésor en ville,être toujours ouvert aux surprises,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,22,0,1,0,0,1,1,0,0,193.0,3,0,0,une chasse au trésor en ville,"toujours sourire, même sous la pluie",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,58,0,0,0,0,1,0,0,0,168.0,6,1,0,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil5.jpg,Wari MOHAMED,34,0,1,0,0,1,5,0,0,183.0,3,0,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,32,0,0,0,0,1,7,0,0,160.0,4,1,1,une compétition de danse,vivre et laisser vivre,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil24.jpg,Quentin GUENEZ,28,0,1,0,0,1,4,0,0,183.0,15,1,0,une compétition de danse,faire une bonne action chaque jour,je rêve de voyager dans l'espace
